Sample	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100	exp
RPE1_scRR1_MidS_006	0.229741712287235	0.275249446978987	0.324860827045193	0.376805652520401	0.424008672759003	0.474957413927634	0.516289363434428	0.557563046171199	0.596660048856409	0.635321438070498	0.674682028524858	0.704226055534447	0.731715485248713	0.762322187159191	0.786289251895182	0.812326174271026	0.833669847051948	0.853025513131859	0.876466789633598	0.894394919847954	0.911311705411202	0.925236076142571	0.947919884634015	0.964380247165419	0.982444333176494	0.9919709500752	1.00158774173704	1.01271392020327	1.02042733071103	1.02324771984094	1.03015233208863	1.03830413067561	1.0438866421654	1.05216884733291	1.06099903759944	1.06744861411933	1.07027039055328	1.07803513131083	1.08079586636666	1.08402967210292	1.09007138123265	1.09871706006078	1.10383066278229	1.10728088795006	1.11328513987049	1.11442689110213	1.12111647122235	1.12218330803538	1.12323904641603	1.12750639366817	1.13323318477897	1.12782686090329	1.130497421196	1.13305699716485	1.133320584934	1.14085225861145	1.14086751895598	1.14336050433053	1.14715200629414	1.14394317203075	1.14810647147928	1.15783008555282	1.15699076660368	1.15992907657769	1.15525663654349	1.16220841712881	1.16311016476011	1.1663966880502	1.16356103857576	1.16424359216746	1.16398416631045	1.1663994626583	1.16598743335599	1.16847486951434	1.16874678110778	1.17065571147805	1.18008799170148	1.18314006060743	1.18992536470697	1.18713965817827	1.18871702288103	1.18670404470715	1.1860228784195	1.18976859934953	1.18824533950465	1.18807886301887	1.18393637313107	1.16710421311476	1.14801074749995	1.13083314877565	1.11193806763973	1.09495885339431	1.07970683268886	1.05739065977017	1.03362059220902	0.998953251349583	0.957218983668823	0.892251535093548	0.790114049155956	0.660577308267228	scRR1
RPE1_scRR1_MidS_007	0.238998453831285	0.282162861355758	0.329439092802427	0.379692386702424	0.427167988393953	0.474538658377661	0.514016964908813	0.55517118071631	0.59490881846822	0.632035155719779	0.666757057837833	0.696650602371711	0.724312099577792	0.751939119222732	0.773862351035387	0.798369900909241	0.82124801126307	0.84150732599456	0.863000337805148	0.878079024219063	0.894084107710599	0.910513415106613	0.929904794711982	0.944625214294906	0.960252543638287	0.968683056849526	0.977971012016105	0.99142325695879	1.00305868433177	1.00608221654142	1.01059727802653	1.01851812294264	1.02008460343797	1.02958542006898	1.04030044646193	1.04840417235453	1.05340491774441	1.06119834558673	1.06575837780377	1.06907122172212	1.07650038663587	1.08573437692414	1.09223264768707	1.09586628282648	1.09997061162669	1.10346333847274	1.11028689752992	1.11250845168693	1.1148724131617	1.11774004683402	1.12442119857344	1.1221516756357	1.12752417907615	1.12869191908176	1.13094645177552	1.13642388692379	1.13850603181185	1.14025239523487	1.14385455086194	1.14371514159297	1.14829316210277	1.15709393434018	1.16088196899253	1.16252040265894	1.16068559679646	1.16937244317967	1.16877133439629	1.17039627684312	1.16669218755703	1.16946088561912	1.16789290609939	1.17042775635547	1.17100787879728	1.1744631300334	1.17376008759099	1.17516917052459	1.18350224715	1.18494580764474	1.1916644349941	1.19219359060639	1.19597562916115	1.19571929598919	1.19310949451323	1.1998820867409	1.20257283553431	1.203110985293	1.19857044039313	1.18388299934695	1.16784943439186	1.15838609337078	1.14520966891723	1.13216665763504	1.11997809025941	1.09986867796766	1.07660232029489	1.04584683673248	1.00501341214604	0.939711412320077	0.833649440103145	0.69065750283072	scRR1
RPE1_scRR1_MidS_008	0.236406938826016	0.279834358586049	0.325248247709592	0.376574950646176	0.423344733244577	0.472815430794615	0.513748503566536	0.553095817761332	0.590172437499951	0.624633565128992	0.661455469484018	0.686852456999345	0.714422290988128	0.744189821731692	0.763990836520887	0.789490331446684	0.812663218783321	0.831085042958914	0.855519082072853	0.873725019429425	0.892345645855628	0.905621908654124	0.929021554807862	0.942861608363946	0.960267677290333	0.968746282650299	0.977620939368901	0.989210489322385	0.99597597841343	0.999360276101536	1.0065233696938	1.0117139722058	1.01490878649879	1.02136209393068	1.03221700744246	1.03990195694257	1.04437190129611	1.05383985848138	1.05769165208693	1.05731889786704	1.06576799351793	1.07677200871767	1.08215054148219	1.08785834047429	1.09396840339536	1.10244390247016	1.11022204052525	1.11466713459746	1.11578539725714	1.11738513411751	1.12333522335254	1.11903612468312	1.12520365387975	1.12666360790766	1.13163211103031	1.13827490185731	1.13767072939257	1.13879054519483	1.14255536281574	1.14047570489726	1.1445915327419	1.15476461665979	1.16046930936673	1.16286270208695	1.15987756204265	1.16664149799111	1.16934085980016	1.17039233732878	1.16848663137958	1.16984718428218	1.17283232432649	1.1755627489872	1.17697144930988	1.1835303704374	1.1824322986313	1.18444361827613	1.19461670219403	1.19941125334739	1.2096014218337	1.21148538378674	1.21257258359475	1.20948182985481	1.20750312620422	1.21714969478652	1.21792160665021	1.21652377832561	1.21076783191344	1.18964353964363	1.16944026092547	1.15516998687393	1.14454183217925	1.13217571093432	1.12301372283789	1.10056459994487	1.080516635485	1.05768388637401	1.01740468662949	0.953784860149373	0.847394593221784	0.697774155642189	scRR1
RPE1_scRR3_MidS_Lot1_013	0.259086220302013	0.319259796069563	0.384693049488575	0.447562398436369	0.505603468795088	0.562936215802464	0.61046169853566	0.652152932813778	0.693940242865616	0.731647158292429	0.772225043898622	0.79851024528503	0.825238148766026	0.852985208983929	0.871718101020511	0.892775650013363	0.911205244019184	0.925865276785544	0.944308057662268	0.956227105119575	0.970706289370698	0.985654549458217	1.00465306275155	1.01680193853031	1.03086667826735	1.03386198180095	1.03959261912751	1.05103882307102	1.06078015299069	1.05651514217302	1.05826522832568	1.06240213811171	1.06162599656716	1.06391674442682	1.06996575049374	1.07555321607907	1.07633312530103	1.08257051523798	1.08251776775437	1.07977113092922	1.08595954105997	1.09210839057801	1.09768266929244	1.09577245685025	1.09892035131859	1.10043684147239	1.1084148983685	1.10644251924921	1.10182711443327	1.10053668492351	1.10585664541339	1.10004688686141	1.10587548380039	1.10223590743126	1.10347547329611	1.1064104939913	1.10800610537052	1.10720547392286	1.10713200421354	1.10206636194822	1.10570028680126	1.11253862128364	1.11311507592595	1.11514585404496	1.10931725710599	1.11486892975601	1.11517599546417	1.11662089974736	1.11160423728825	1.10969025716866	1.1059018575422	1.10778946391998	1.10754833256633	1.11309058602285	1.11444694988712	1.11553957633334	1.12397917371105	1.12957794232858	1.13369036221151	1.13107559409538	1.13207591244528	1.12907118971817	1.12570476996059	1.13405582691938	1.1346567714648	1.13246209937886	1.12845517446315	1.11210910605995	1.09638658826657	1.08552814199758	1.07160092248567	1.05881154154879	1.04959015111043	1.02973449120842	1.01060034152865	0.987144665870217	0.960851929129009	0.911340880405611	0.815558985523472	0.669636839792008	scRR3
RPE1_scRR3_MidS_Lot1_019	0.241904520435678	0.291906106917485	0.348394350318191	0.404535678666726	0.457886959072091	0.51235589504648	0.558793420284755	0.6032672754164	0.645905098998347	0.687070170000321	0.727518501413376	0.758832494047093	0.787076615747446	0.81636966456309	0.841043179452889	0.867636181871918	0.885728129120997	0.905669199053819	0.925909728677901	0.942977294688022	0.960489959255645	0.971524148863147	0.99070429662965	1.00425852954066	1.01732675410028	1.02545307555821	1.03073371175329	1.04054388032766	1.04367757053949	1.04462504136594	1.04878638560024	1.05476248829141	1.05860964530865	1.06556103748612	1.07188405522947	1.07776361080706	1.07802216070444	1.08647085133821	1.08981890887001	1.09042601021131	1.09524027475607	1.100849825694	1.10683738312747	1.10897451076018	1.11324876602561	1.11584899252514	1.12151418078277	1.12100035377153	1.12332239367262	1.12590134707933	1.12995796224127	1.12400640542643	1.12474114532466	1.12203128057751	1.12052580016243	1.12589480151231	1.12580152718224	1.12515351604705	1.12585552811017	1.12257783542386	1.13042597028335	1.13635134483011	1.13585715451994	1.13606333988114	1.12948504502393	1.13542187431297	1.13616315977822	1.13787155277099	1.13285110286504	1.13344184028879	1.12851139192939	1.13035233265436	1.13090216028421	1.1340374868878	1.13465604297139	1.13445476678546	1.1436660159773	1.1445823953604	1.14988594104005	1.14768172134536	1.15062395372179	1.15094959568114	1.14743953536554	1.15098886908328	1.14927065773998	1.1438280187611	1.13647080142826	1.11837558139567	1.09908252259804	1.08419953958154	1.06556103748612	1.05375774375352	1.04107734403996	1.02425523679317	1.00763276934055	0.985271476001309	0.9517238086213	0.899450910382825	0.807600241145235	0.668271301512856	scRR3
RPE1_scRR3_MidS_Lot1_003	0.268014725461794	0.324758922807025	0.386600988320724	0.448515074117826	0.507349806175899	0.563206402190538	0.608662879982908	0.649702762557924	0.687826796902178	0.727932362287096	0.766731830100025	0.794280561748867	0.820346064858431	0.846814492256223	0.865921278793709	0.887540989273727	0.90557915052504	0.923358428054929	0.942134310587589	0.955637140478638	0.971493281792245	0.984567882971166	1.00186637644698	1.012636328557	1.02562333749935	1.03237767218609	1.03725558651606	1.04414228280473	1.05034186665986	1.05214237374494	1.05387475353491	1.05675167188275	1.05865728965172	1.06259115432086	1.06913526763983	1.07483070951113	1.0785757642481	1.08487461930467	1.08398896446823	1.08105559779015	1.0850108738949	1.09215450741085	1.09671125020672	1.09759690504316	1.10003586220815	1.10166313131423	1.11023354503923	1.11052551916113	1.10911820389355	1.10765249380158	1.10930701382571	1.10356290960076	1.10658192202126	1.10363103689587	1.10426364749334	1.10816831475028	1.10718144221824	1.10516487428295	1.10378675642756	1.1027570610243	1.10987149712806	1.11283406121833	1.11451777865465	1.11695478932549	1.11172650604924	1.11647400527142	1.11398638575278	1.11671342405138	1.11184913518044	1.11311435637536	1.11145399686879	1.11560002939985	1.11647011228313	1.12025409690302	1.12217528662516	1.12465122717891	1.12655100546544	1.13117003607399	1.13315935309124	1.13092672430573	1.13228343072552	1.13244693623379	1.13151845852613	1.13671559789604	1.13382700058333	1.13292382729956	1.1292468998577	1.11661025986164	1.10217505927464	1.09091069765153	1.07294455668362	1.05759061085969	1.04878856433132	1.02876303255691	1.00989371830524	0.985591738891981	0.951607897596344	0.902238966570442	0.805648087561715	0.665015832004786	scRR3
RPE1_scRR3_MidS_Lot1_006	0.287432382635942	0.345586629943184	0.405951137527345	0.4685751787067	0.523191132492081	0.581303145526517	0.626109016278145	0.659887049130074	0.69681388165464	0.733686748163953	0.774902705726956	0.798621942605266	0.820583764465092	0.846208236316711	0.864343163790493	0.879115773879111	0.896957407791731	0.914709880461757	0.930697899067831	0.945784919854015	0.960754623215734	0.975994156653722	0.996010855615921	1.00908470939829	1.02487094203428	1.02806197597973	1.03108641918243	1.03851965119653	1.04462954266266	1.04841889547287	1.05037105741597	1.05828763721886	1.06060113682931	1.06495126692846	1.07273175851898	1.07631932535911	1.08032219588185	1.08127246702002	1.07978722842629	1.07336527261109	1.07518838538727	1.08128654511095	1.0900243468851	1.0906813244621	1.09314733672435	1.09408352977158	1.10053129542017	1.10148391290683	1.10020280663167	1.09831634244628	1.09983677626734	1.09579401782028	1.10040224625326	1.09656831282175	1.09704931426206	1.09783299465748	1.09701411903472	1.09254197881412	1.0948695565155	1.09257717404145	1.10018403584376	1.10428779935154	1.10747414060001	1.10652152311335	1.1067303481289	1.11064875010603	1.11018417310514	1.11539306675139	1.11276281009488	1.11213164235126	1.11508100240231	1.12253535155281	1.12494739779981	1.13066310271973	1.13092589375054	1.13465893419701	1.13496395950062	1.14206635637772	1.14033709754111	1.13962615394885	1.13967073457015	1.13835443306765	1.13305168548184	1.13590484524483	1.13425066955987	1.13590015254785	1.13231727840469	1.11634099154106	1.09776495055129	1.08729788994054	1.07023055102938	1.05573011736552	1.05004960767294	1.02824499116189	1.01179474190343	0.994302713915712	0.962390028112774	0.920885469685588	0.827198120856422	0.680861058275905	scRR3
RPE1_scRR3_MidS_Lot1_007	0.290600635713732	0.350343238983521	0.411141346677296	0.473858314034624	0.529142003353714	0.586457736102521	0.6256166870143	0.661756526768198	0.698249078723626	0.734933779863471	0.768696760527946	0.79474481982908	0.816992010331625	0.843669160798176	0.863865882606745	0.88467853467769	0.90529640538361	0.919275916595041	0.937398480084158	0.951117405415354	0.965352238145804	0.979671300655724	0.995401211971768	1.00470070606139	1.01590853109213	1.01877497577473	1.02222576455239	1.02998543298608	1.03422850812688	1.03701072303001	1.04199080874118	1.0503558787148	1.05292751916925	1.05903944254205	1.06559620443768	1.06867585574955	1.07006827929142	1.07016830215454	1.07361382657099	1.06957342933703	1.07678823638477	1.08264483823855	1.08762492394972	1.09028869072546	1.0919206427027	1.09495554694423	1.10163865350906	1.10150967665925	1.10178605562314	1.10276522680948	1.10627129137992	1.10206506676763	1.10456037398443	1.10208085985128	1.1040813171137	1.1066397966651	1.10555007389321	1.1028652496726	1.10365753603574	1.10541056832096	1.10840072549215	1.11578662427943	1.11240164001698	1.11077495240096	1.10903508101878	1.11554446366346	1.11602878489541	1.11443105126609	1.11299914501509	1.11354137422043	1.11378879919763	1.11833457510841	1.12184327185946	1.13047682425514	1.13176922493389	1.13374862475144	1.13775743581809	1.1398500194018	1.13998426061283	1.13503312888836	1.13411449785601	1.13027151416769	1.12477288887665	1.13073214577416	1.12979772165817	1.13041101973993	1.1266285762056	1.11138561830212	1.09452386932445	1.08171304630316	1.06789673028946	1.0557808029488	1.05056382098287	1.0300222835146	1.01403968286014	0.994437833869079	0.963643952930925	0.921436936874571	0.83505140148614	0.693037361118913	scRR3
RPE1_scRR3_MidS_Lot1_009	0.24048013834207	0.292154698376506	0.349746352199239	0.405745869192159	0.463462837518147	0.516270047870462	0.562265290353543	0.605789587887833	0.647233343348854	0.686492127983895	0.725567760652641	0.755871378093553	0.787212856676807	0.816211918006913	0.840320500517694	0.864813059519216	0.885891601605144	0.905476009229188	0.928080817700911	0.940734369337251	0.956499897804416	0.969569557855409	0.988961173935984	1.00171915432504	1.01576241167055	1.02156865032135	1.02648483467981	1.03886044517431	1.04312274488117	1.04485626217619	1.04738343799183	1.05327161304861	1.05498585118928	1.06200506996775	1.07047665170701	1.07831684114141	1.08062551987445	1.09127082626632	1.09539817189275	1.09503026136396	1.09851978830075	1.10810313460734	1.1122931374854	1.11471909774072	1.11979272852634	1.12035503719479	1.12883625851122	1.12956725978021	1.13030950722257	1.13026291593289	1.13404484337727	1.12615324286462	1.12546722628911	1.12203553681536	1.11968347998504	1.12510895533749	1.12408073377233	1.12439723322285	1.12497400125707	1.12466553478751	1.13261497276321	1.14335506833062	1.1444170284159	1.14469175636534	1.14001977462861	1.14249071957741	1.14090822232477	1.1428554169138	1.13842442460641	1.13467784227833	1.12722002273848	1.12911901944165	1.12953673445249	1.13395808718271	1.13341345107241	1.1348690272256	1.1441246279083	1.14763022080705	1.15170454875902	1.14913238824991	1.14965453201347	1.15099603983677	1.1481539711668	1.15564070943818	1.15333042410894	1.15120650393839	1.14376635695669	1.1212242057366	1.09746264800406	1.07768223564416	1.05733148163482	1.04011680339925	1.02794201742919	1.0048536235026	0.988220533089825	0.969606509567907	0.938435330181384	0.889045349937055	0.794071415835711	0.656736359845673	scRR3
RPE1_scRR3_MidS_Lot2_011	0.246975396206541	0.300480294658494	0.360834370548475	0.418703664943244	0.472491600179736	0.527406991336963	0.572656910863038	0.619056178657822	0.661417871990281	0.701397990610841	0.742486800282443	0.773846025018106	0.803438224524324	0.832126582806985	0.855380947574316	0.879992637916124	0.898801292305301	0.91717209973497	0.936066759776908	0.951516502490997	0.9674384944257	0.978478492761881	0.995101039831798	1.00806600105068	1.02178312079642	1.02774409440231	1.03302015026439	1.04257303267738	1.0481133604543	1.04910477106976	1.05488122345699	1.06056385149576	1.0624028087257	1.06598064388054	1.07274068818752	1.07748976395905	1.07922707814481	1.08890193221081	1.08969162047707	1.0899324363048	1.09577925695338	1.10444237179509	1.11061601392416	1.11153705627827	1.11521497073814	1.1147646138655	1.12136202930181	1.12113841460464	1.12013918529347	1.12167946834746	1.12608764898622	1.11908835259065	1.12050197277421	1.1170054520547	1.11440182638477	1.11869429032709	1.11786550858231	1.11827833571556	1.12034872633838	1.11661920848685	1.12246759287457	1.12914632274622	1.13122453206474	1.13177496824241	1.125010232718	1.13033945571088	1.12785311047653	1.13074133667014	1.12778274221518	1.12498834037003	1.11985302103065	1.11990462442231	1.11990306068316	1.12325884487997	1.12282568913788	1.1220234909585	1.13071944432217	1.12980152944634	1.13552168722449	1.1342284749548	1.13618158514204	1.13853657628854	1.13873986237688	1.14289628101393	1.1410651424797	1.14017224743013	1.12995790336045	1.11426108986207	1.09683478087363	1.08351954208714	1.0676569722398	1.05500006763172	1.04484201817112	1.02326710924133	1.00339667597535	0.981756090001632	0.95066895587652	0.89908432908984	0.801910451383467	0.659835367979486	scRR3
RPE1_scRR3_MidS_Lot2_012	0.248288692159367	0.29906525572516	0.354379617597992	0.412345341979753	0.468326857976307	0.521977168758936	0.568031891500802	0.608929589550679	0.647743389518702	0.687404551908233	0.727472141522561	0.757258272615279	0.782316811555416	0.813228285954527	0.83672246350111	0.857779994808467	0.878216382621325	0.897226440928295	0.917902467435019	0.932616283238366	0.949111093814523	0.966274975623952	0.986747788518278	0.999634598919594	1.01330167290814	1.0191392714907	1.02549640676157	1.03577978239273	1.03964659235694	1.04214266899225	1.04444703467246	1.0489771645413	1.05094028472144	1.05389071632032	1.06250812375172	1.07125014330394	1.07286051532672	1.07710883009156	1.08114434569626	1.07889557619303	1.08244222886224	1.08953553420066	1.09464846537298	1.0933582506452	1.09951600652277	1.10239742217781	1.1096210909657	1.11166856396609	1.10971694644324	1.10943129712016	1.11524013905946	1.11516345467742	1.11938301279901	1.11602423686579	1.11505226232347	1.11835352497016	1.11595522092195	1.11358950773611	1.11756367583518	1.11599739733207	1.12262484504962	1.13022618441904	1.13023385285724	1.13054442460449	1.12462630742079	1.13319387000387	1.13338749806851	1.13680570439781	1.13030478591063	1.12878451803674	1.12661243291554	1.12857363598614	1.13115981677034	1.1352317574565	1.1340910772737	1.13675969376859	1.14192822111788	1.14816457848704	1.15334460849364	1.15266403460306	1.15198921204114	1.14756260608805	1.14256278437924	1.14957748822607	1.14982096113904	1.15023505680204	1.14302672489056	1.1248716974433	1.10520215345082	1.0931397001564	1.0792483243504	1.06922759272771	1.06625990714288	1.0520004463031	1.03849440951684	1.02495769897776	1.00043786782143	0.958660216487679	0.859929074615054	0.702346503748141	scRR3
RPE1_scRR3_MidS_Lot2_013	0.245462451057733	0.297131423530742	0.353816176778978	0.411642341677987	0.464702800341845	0.521214287658743	0.565872241776067	0.60758288881393	0.646323007565041	0.684370062590799	0.722861893048549	0.75046833602616	0.779791362096716	0.810470149423825	0.831685401655794	0.855789014825633	0.872790511057332	0.891697932533747	0.911673529545628	0.928096281841723	0.943241867736719	0.956408292271689	0.97323652257205	0.986678029101103	1.00156103672902	1.00870066484817	1.0137039418964	1.02529489682889	1.03296146772892	1.03491383538822	1.03867209847621	1.04284477080204	1.0439968999331	1.04978969802928	1.05938541538131	1.06781114113514	1.06968134144556	1.07813564714682	1.07821424200228	1.07680489334428	1.08234583065367	1.09063222916374	1.09597489308778	1.09746105035451	1.10281621800555	1.10607433201339	1.11456079015552	1.11543962353922	1.11705617681613	1.11754382216928	1.1248960136475	1.11721872526718	1.12287934110646	1.1200892237379	1.11910321555132	1.12276859381014	1.12182724179143	1.11832798447709	1.11994811024743	1.12028749712325	1.12606600524571	1.13237681488918	1.13175520103242	1.13084957394801	1.12709666960016	1.13166588869668	1.13316633593713	1.13512048984315	1.13298771126565	1.13363076008299	1.13113001468223	1.13302522244666	1.1364280224384	1.14206363082367	1.14051674116864	1.14118836993341	1.14848518776347	1.15210948234785	1.15662868653635	1.15492103467698	1.15626965094667	1.15255961651998	1.14932472371943	1.1530079644454	1.15274717242504	1.15544440496442	1.14946405096319	1.13530625950149	1.11658103518999	1.10841074271638	1.09605527418994	1.08542889248345	1.07715857019382	1.0571668969615	1.03965810666279	1.01832674839436	0.987374665319884	0.939578275724614	0.841379362577145	0.694816033379092	scRR3
RPE1_scRR3_MidS_Lot2_014	0.251337491691494	0.302439678640191	0.359324841739187	0.416933610240823	0.473095167937178	0.528120469582357	0.57292337814752	0.614974630492368	0.654170575032199	0.691571195897369	0.731326467856539	0.758606391536117	0.784012763929937	0.811472611115037	0.833239443902599	0.855907849908046	0.876921741938806	0.89871008731942	0.919501030658555	0.932987470811567	0.946290076078503	0.958669595534502	0.980027689054086	0.993809438438987	1.01018052175118	1.01582464389178	1.0208703248075	1.02867352901436	1.03211358821232	1.03162857702352	1.03518597763813	1.03995199484417	1.04373625553096	1.04852769671061	1.0579306555644	1.06401285232714	1.06780493577503	1.07297186948795	1.07414137227384	1.07456380137376	1.07914989507428	1.08457302421354	1.09007633665417	1.09316241591192	1.09807706557905	1.10222704034771	1.11145398707652	1.11108045023354	1.11034315499896	1.11168866990981	1.11656029439084	1.11172387233481	1.11551204440215	1.11516393153277	1.11312805795399	1.11748338020178	1.11378908126775	1.11227928837359	1.1133783863095	1.11294226737763	1.11820111853359	1.1278348488401	1.12813406945255	1.12583222199604	1.12092539509002	1.12473703544069	1.1241385942158	1.12822207551503	1.1251946669656	1.12487980083094	1.1200003535888	1.1240173414186	1.12645413150425	1.13110867436449	1.13394833664728	1.13862048072001	1.14804690785712	1.15348177113804	1.15979473935352	1.15774126456224	1.16075302758945	1.16205942869476	1.16140427245183	1.16790498693394	1.16736130503682	1.16831959327275	1.16233713671415	1.14537152355763	1.12651475790285	1.11533212089663	1.10198844613387	1.08855285392807	1.07959383676725	1.05599061080921	1.03875902377496	1.01798959302887	0.986978212299997	0.93653313728451	0.834575180362069	0.68208218667138	scRR3
RPE1_scRR3_MidS_Lot2_015	0.271594256515614	0.322539141710163	0.377580952477666	0.437839996493274	0.493657404882035	0.546046345707757	0.589433230058512	0.627619185015063	0.6644006794142	0.697369401122646	0.733228563215422	0.759824807170826	0.782473189360366	0.808002695446292	0.830271430752152	0.851426845748819	0.867891409066163	0.885455317960787	0.904088293846874	0.920345565307486	0.934772146887289	0.949510830813185	0.970983006399915	0.981766841193988	0.996246992579464	1.00445947670126	1.00799508387564	1.01627278341304	1.02043026615762	1.0239332656242	1.0260108424355	1.03110929046233	1.03403000943248	1.04183722632875	1.04921122653567	1.05649904922911	1.0601324795269	1.06380317577646	1.07061585758481	1.06306717322896	1.06756237866148	1.07462660564429	1.07832990960165	1.07798519954776	1.08138571764697	1.08928842854466	1.09355538002257	1.09562596946791	1.09548855127075	1.09440783866936	1.10229424571315	1.10058001193163	1.10319095767766	1.09864218243947	1.09968795821108	1.10027722607348	1.09915226015435	1.10067783505503	1.1019425482933	1.10350306002376	1.11055331227465	1.11448254106463	1.11441266740506	1.11483889672845	1.11051138807891	1.11676740973266	1.12067334730279	1.12310029241195	1.1200654464645	1.12159102136518	1.12179132585595	1.12484014653531	1.12804734750971	1.13548190488825	1.13486701668401	1.14014247798176	1.14521530566675	1.15578253211615	1.15970943178414	1.16007743305789	1.16337546978973	1.1586194026948	1.15162737849355	1.16259055568053	1.16632180910171	1.16881629874846	1.16381101560106	1.1472835659901	1.1294215294813	1.11659505470572	1.10687097041517	1.09817402892033	1.09755681159411	1.08624193698728	1.07960161020588	1.07126335349685	1.05134004403065	1.01315175995212	0.915652384506177	0.746753774586736	scRR3
RPE1_scRR3_MidS_Lot2_016	0.235963595119545	0.284759871106116	0.338952009702585	0.392968622126441	0.443670610844245	0.497760881572679	0.542462069264258	0.584113489706675	0.626803962403046	0.666604522043172	0.706886211460016	0.738082854246138	0.767080718280681	0.79789809915812	0.820989194044623	0.842525628545119	0.863132714649546	0.88083421571803	0.902123032939304	0.916911112981997	0.931804195288664	0.946092339179003	0.965694851384811	0.978986257366379	0.995263175480348	1.00193003564372	1.00798882299483	1.01564771947307	1.02156389180893	1.02261704884461	1.03025087015533	1.03394162137412	1.03625793997343	1.04324921011655	1.04957755551846	1.05691047481898	1.05930672051475	1.06813004508452	1.07247745225265	1.07394591675032	1.08060180652791	1.08935303999107	1.09722507539319	1.09775635550494	1.10540271439942	1.10649975297826	1.11414611187273	1.11535755590336	1.11600010707097	1.11775380159913	1.12427647954929	1.12061863948786	1.12168746850324	1.12098379661481	1.11896994722367	1.12587972307236	1.12435483944778	1.12449118567115	1.1264219735699	1.12511336326514	1.132377325855	1.14312830392758	1.14223186668887	1.14166767541976	1.13553209536813	1.1422616434503	1.14189178472944	1.14461714199886	1.14154700117609	1.14110034975471	1.13766818620092	1.1378249059979	1.13904261882041	1.14210805804926	1.14309225837428	1.14240896005946	1.15256753729947	1.15307687663964	1.15961209217356	1.15573327719839	1.16103667512807	1.16285932636691	1.16126235163572	1.1726558808759	1.17248192190126	1.17441114260204	1.16943372185007	1.15583044347252	1.13753654157146	1.12553650671698	1.1116856110602	1.10059298383022	1.09328827409315	1.07354471407006	1.06045861102253	1.04183716474579	1.01378432108702	0.959742633495647	0.853527358292863	0.693950559417584	scRR3
RPE1_scRR3_MidS_Lot2_007	0.280604403420185	0.33636684740266	0.397089429565934	0.458534406621959	0.512396537924777	0.566102227021521	0.608599292177239	0.642307986344712	0.681747526619964	0.717354232846417	0.756444078778681	0.783851372910343	0.807899760852781	0.833726528578966	0.851869223242131	0.872257323686585	0.891805697583734	0.907808815016777	0.926653198986595	0.939752933124569	0.954256045875849	0.971356559372083	0.989227780795297	1.00241493851902	1.01565040927697	1.0235070288908	1.02742728652535	1.03448559076408	1.04170953969158	1.04376629457732	1.04543194394786	1.05115818881429	1.05191969425855	1.05613443133983	1.06714290128191	1.07317282807777	1.07463142158734	1.07883465556522	1.0802104267304	1.07547804999667	1.08085690114079	1.08523038104881	1.09095432529456	1.0925486554241	1.0980011264299	1.09928257214729	1.10651342293683	1.10652492604022	1.10756940782783	1.10370436508954	1.10612231742165	1.10211003496	1.10679639928017	1.1031039030927	1.10045818931352	1.10233319516572	1.10437844694807	1.10148656675639	1.10397123708814	1.1002557346939	1.10454869287821	1.1087818349249	1.11068904946659	1.11241681559543	1.10748658548344	1.11136313132511	1.11307019186785	1.11728262832845	1.11329795331493	1.11288614221365	1.1137212675196	1.11579642737075	1.11896208142306	1.12587774717978	1.12304568312571	1.1286223876481	1.13232638693895	1.14061782386085	1.14039926489648	1.137056463052	1.13753269153225	1.13933407752277	1.13443605610027	1.14514314473359	1.14460249887436	1.14574130610975	1.14192917764705	1.12296056016064	1.10523887908147	1.09129251653416	1.07580933937424	1.0594266195294	1.05362905542198	1.03753391316183	1.02662436990888	1.0144885958348	0.992041439883942	0.950305880172494	0.857333197351314	0.703058175956117	scRR3
